loan_amnt,int_rate,installment,home_ownership,annual_inc,verification_status,pymnt_plan,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,policy_code,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,hardship_flag,debt_settlement_flag,target
31900.0,0.1033,1034.28,MORTGAGE,80000.0,Not Verified,n,16.88,0.0,1.0,12.0,1.0,17440.0,14.0,w,15505.73,15505.73,20667.29,20667.29,16394.27,4273.02,0.0,0.0,0.0,1034.28,0.0,1.0,Individual,0.0,129.0,215025.0,1.0,4.0,1.0,3.0,6.0,29804.0,89.0,0.0,0.0,10459.0,81.0,25100.0,0.0,0.0,4.0,3.0,17919.0,1752.0,90.0,0.0,0.0,30.0,105.0,34.0,6.0,2.0,39.0,6.0,0.0,3.0,6.0,3.0,3.0,4.0,7.0,8.0,6.0,12.0,0.0,0.0,0.0,1.0,92.9,66.7,1.0,0.0,241313.0,47244.0,17500.0,33372.0,N,N,low_risk
17475.0,0.0646,535.28,RENT,55000.0,Not Verified,n,19.7,0.0,0.0,17.0,0.0,7549.0,34.0,w,0.0,0.0,18610.313750001,18610.31,17475.0,1135.31,0.0,0.0,0.0,11664.21,0.0,1.0,Individual,0.0,0.0,23133.0,0.0,2.0,0.0,2.0,16.0,15584.0,54.0,3.0,5.0,4776.0,23.0,71600.0,1.0,0.0,0.0,7.0,1361.0,41900.0,15.0,0.0,0.0,166.0,239.0,8.0,8.0,0.0,12.0,14.0,0.0,2.0,3.0,8.0,12.0,6.0,15.0,28.0,3.0,17.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,100435.0,23133.0,49300.0,28835.0,N,N,low_risk
9400.0,0.0819,295.39,OWN,50000.0,Not Verified,n,14.55,0.0,0.0,7.0,0.0,4631.0,16.0,w,4197.88,4197.88,6194.64,6194.64,5202.12,992.51,0.0,0.0,0.0,295.39,0.0,1.0,Individual,0.0,0.0,24355.0,0.0,2.0,1.0,2.0,10.0,19724.0,69.0,0.0,0.0,1246.0,54.0,16300.0,1.0,1.0,1.0,2.0,3479.0,7663.0,17.6,0.0,0.0,169.0,184.0,32.0,10.0,0.0,32.0,10.0,0.0,2.0,4.0,3.0,4.0,9.0,5.0,7.0,4.0,7.0,0.0,0.0,0.0,1.0,93.8,0.0,0.0,0.0,45101.0,24355.0,9300.0,28801.0,N,N,low_risk
8500.0,0.11019999999999999,278.36,RENT,45000.0,Source Verified,n,29.97,0.0,0.0,17.0,0.0,8338.0,22.0,w,4362.74,4362.74,5283.64,5283.64,4137.26,1146.38,0.0,0.0,0.0,278.36,0.0,1.0,Individual,0.0,0.0,68170.0,0.0,15.0,1.0,3.0,8.0,59832.0,89.0,0.0,0.0,4280.0,90.0,8300.0,2.0,0.0,1.0,3.0,4010.0,0.0,100.5,0.0,0.0,67.0,54.0,46.0,8.0,0.0,46.0,9.0,0.0,2.0,2.0,2.0,3.0,19.0,2.0,3.0,2.0,17.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,75380.0,68170.0,8300.0,67080.0,N,N,low_risk
17000.0,0.11710000000000001,562.3,MORTGAGE,175000.0,Not Verified,n,10.63,0.0,0.0,12.0,1.0,17637.0,32.0,w,0.0,0.0,18634.96,18634.96,17000.0,1634.96,0.0,0.0,0.0,11110.72,0.0,1.0,Individual,0.0,0.0,424690.0,0.0,3.0,0.0,2.0,19.0,30743.0,84.0,3.0,4.0,4984.0,54.0,45900.0,1.0,4.0,2.0,8.0,35391.0,22518.0,39.3,0.0,0.0,156.0,156.0,10.0,8.0,3.0,10.0,10.0,0.0,6.0,8.0,6.0,9.0,13.0,8.0,16.0,8.0,12.0,0.0,0.0,0.0,4.0,100.0,0.0,1.0,0.0,489080.0,48380.0,37100.0,60180.0,N,N,low_risk
40000.0,0.1033,856.4,RENT,220500.0,Source Verified,n,10.04,0.0,1.0,13.0,0.0,2924.0,35.0,w,29065.36,29065.36,17082.09,17082.09,10934.64,6147.45,0.0,0.0,0.0,856.4,0.0,1.0,Individual,0.0,0.0,68612.0,2.0,5.0,2.0,2.0,6.0,65688.0,75.0,1.0,2.0,1575.0,18.0,148500.0,0.0,0.0,3.0,4.0,5278.0,132576.0,2.2,0.0,0.0,105.0,371.0,6.0,6.0,7.0,6.0,0.0,0.0,3.0,3.0,6.0,10.0,11.0,8.0,17.0,3.0,13.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,230416.0,68612.0,135500.0,81916.0,N,N,low_risk
4100.0,0.0756,127.65,MORTGAGE,90000.0,Source Verified,n,18.07,0.0,1.0,14.0,0.0,7773.0,26.0,w,1821.54,1821.54,2678.93,2678.93,2278.46,400.47,0.0,0.0,0.0,127.65,0.0,1.0,Individual,0.0,0.0,110190.0,1.0,2.0,1.0,1.0,2.0,30547.0,78.0,0.0,0.0,4061.0,37.0,63500.0,1.0,0.0,1.0,1.0,7871.0,29839.0,12.0,0.0,0.0,144.0,410.0,71.0,2.0,3.0,71.0,2.0,0.0,1.0,3.0,5.0,6.0,10.0,11.0,13.0,3.0,14.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,180087.0,38320.0,33900.0,39150.0,N,N,low_risk
38275.0,0.1308,872.45,RENT,85000.0,Source Verified,n,11.56,0.0,0.0,14.0,0.0,1454.0,33.0,w,31274.71,31274.71,14776.02,14776.02,7000.29,7775.73,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,291229.0,1.0,4.0,2.0,4.0,2.0,289775.0,86.0,1.0,3.0,1396.0,65.0,12500.0,1.0,0.0,3.0,7.0,20802.0,9446.0,13.3,0.0,0.0,187.0,68.0,9.0,2.0,0.0,9.0,1.0,1.0,4.0,4.0,9.0,10.0,22.0,10.0,11.0,4.0,14.0,0.0,0.0,0.0,3.0,73.1,0.0,0.0,0.0,289573.0,291229.0,10900.0,277073.0,N,N,low_risk
25000.0,0.1033,535.25,RENT,52000.0,Not Verified,n,21.72,0.0,0.0,7.0,0.0,26215.0,18.0,w,18808.18,18808.18,10155.4,10155.4,6191.82,3963.58,0.0,0.0,0.0,535.25,0.0,1.0,Joint App,0.0,0.0,37459.0,2.0,3.0,0.0,0.0,26.0,11244.0,54.0,2.0,2.0,21364.0,55.0,47000.0,0.0,0.0,4.0,2.0,5351.0,20785.0,55.8,0.0,0.0,172.0,157.0,1.0,1.0,0.0,3.0,1.0,2.0,4.0,4.0,4.0,7.0,10.0,4.0,8.0,4.0,7.0,0.0,0.0,0.0,2.0,77.8,25.0,0.0,0.0,67670.0,37459.0,47000.0,20670.0,N,N,low_risk
18000.0,0.1524,430.49,MORTGAGE,60000.0,Not Verified,n,19.64,0.0,0.0,12.0,1.0,4570.0,21.0,w,13654.17,13654.17,8164.07,8164.07,4345.83,3818.24,0.0,0.0,0.0,430.49,0.0,1.0,Individual,0.0,0.0,275416.0,1.0,4.0,2.0,4.0,7.0,36045.0,83.0,2.0,2.0,2337.0,61.0,23500.0,1.0,6.0,3.0,7.0,22951.0,11363.0,17.1,0.0,0.0,134.0,53.0,7.0,6.0,3.0,7.0,5.0,0.0,1.0,4.0,3.0,4.0,9.0,7.0,9.0,4.0,12.0,0.0,0.0,0.0,5.0,100.0,0.0,1.0,0.0,303092.0,40615.0,13700.0,43392.0,N,N,low_risk
34575.0,0.1524,826.9,MORTGAGE,36000.0,Not Verified,n,38.63,0.0,0.0,7.0,0.0,10848.0,23.0,w,27512.58,27512.58,15681.83,15681.83,7062.42,8619.41,0.0,0.0,0.0,826.9,0.0,1.0,Joint App,0.0,0.0,39303.0,0.0,3.0,1.0,2.0,12.0,28455.0,50.0,0.0,1.0,7799.0,56.0,14000.0,0.0,2.0,1.0,3.0,5615.0,2701.0,74.3,0.0,0.0,146.0,74.0,23.0,12.0,0.0,35.0,12.0,0.0,1.0,2.0,2.0,2.0,19.0,4.0,4.0,2.0,7.0,0.0,0.0,0.0,1.0,100.0,50.0,0.0,0.0,70736.0,39303.0,10500.0,56736.0,N,N,low_risk
6000.0,0.0646,183.79,RENT,70000.0,Not Verified,n,14.73,0.0,0.0,9.0,0.0,7248.0,20.0,f,2828.01,2828.01,3673.65,3673.65,3171.99,501.66,0.0,0.0,0.0,183.79,0.0,1.0,Individual,0.0,0.0,25111.0,0.0,2.0,0.0,1.0,22.0,17863.0,51.0,1.0,2.0,3489.0,39.0,29400.0,1.0,0.0,0.0,4.0,2790.0,17347.0,27.7,0.0,0.0,102.0,398.0,10.0,10.0,0.0,24.0,22.0,0.0,3.0,4.0,3.0,8.0,5.0,7.0,14.0,4.0,9.0,0.0,0.0,0.0,1.0,88.9,0.0,0.0,0.0,64132.0,25111.0,24000.0,34732.0,N,N,low_risk
30300.0,0.0646,928.12,MORTGAGE,175000.0,Not Verified,n,12.92,0.0,0.0,17.0,0.0,19045.0,26.0,w,18317.76,18317.76,14822.73,14822.73,11982.24,2840.49,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,360912.0,1.0,3.0,2.0,2.0,7.0,61590.0,62.0,2.0,2.0,9060.0,41.0,68700.0,3.0,2.0,7.0,4.0,21230.0,38972.0,28.9,0.0,0.0,53.0,179.0,4.0,4.0,4.0,4.0,7.0,0.0,3.0,5.0,7.0,8.0,5.0,13.0,17.0,5.0,17.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,519462.0,80635.0,54800.0,81012.0,N,N,low_risk
21275.0,0.1612,518.73,MORTGAGE,97500.0,Source Verified,n,15.05,1.0,0.0,9.0,0.0,4971.0,13.0,w,17200.92,17200.92,9299.03,9299.03,4074.08,5224.95,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,42681.0,0.0,3.0,0.0,1.0,21.0,37710.0,73.0,0.0,1.0,4497.0,56.0,25300.0,0.0,3.0,5.0,2.0,4742.0,20329.0,19.6,0.0,0.0,60.0,91.0,23.0,21.0,0.0,23.0,0.0,0.0,2.0,2.0,6.0,6.0,5.0,6.0,8.0,2.0,9.0,0.0,0.0,0.0,0.0,92.3,0.0,0.0,0.0,76665.0,42681.0,25300.0,51365.0,N,N,low_risk
18000.0,0.1524,430.49,MORTGAGE,50000.0,Verified,n,12.05,0.0,3.0,8.0,0.0,2250.0,16.0,w,13175.98,13175.98,9025.05,9025.05,4824.02,4201.03,0.0,0.0,0.0,430.49,0.0,1.0,Joint App,0.0,99.0,80774.0,3.0,3.0,1.0,2.0,4.0,25807.0,78.0,2.0,2.0,2206.0,58.0,14700.0,0.0,1.0,4.0,6.0,10097.0,11050.0,16.9,0.0,0.0,122.0,69.0,2.0,2.0,2.0,4.0,2.0,0.0,2.0,2.0,2.0,2.0,10.0,3.0,4.0,2.0,8.0,0.0,0.0,0.0,5.0,100.0,0.0,0.0,0.0,101935.0,28057.0,13300.0,33305.0,N,N,low_risk
21000.0,0.0819,427.72,MORTGAGE,141000.0,Not Verified,n,9.54,0.0,0.0,8.0,0.0,17858.0,15.0,w,14927.76,14927.76,8535.29,8535.29,6072.24,2463.05,0.0,0.0,0.0,427.72,0.0,1.0,Individual,0.0,0.0,243771.0,0.0,1.0,0.0,0.0,27.0,7241.0,33.0,0.0,1.0,17858.0,30.0,60900.0,0.0,0.0,1.0,2.0,30471.0,40642.0,30.5,0.0,0.0,143.0,325.0,20.0,17.0,1.0,20.0,1.0,0.0,1.0,1.0,5.0,7.0,3.0,6.0,11.0,1.0,8.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,305900.0,25099.0,58500.0,22000.0,N,N,low_risk
17000.0,0.14300000000000002,583.5,MORTGAGE,99496.0,Source Verified,n,27.23,0.0,0.0,16.0,1.0,33337.0,22.0,w,10078.44,10078.44,10475.99,10475.99,6921.56,3554.43,0.0,0.0,0.0,583.5,0.0,1.0,Individual,0.0,0.0,354507.0,0.0,2.0,0.0,0.0,27.0,16206.0,34.0,0.0,0.0,5818.0,62.0,48400.0,0.0,0.0,0.0,1.0,22157.0,14444.0,63.7,0.0,0.0,71.0,68.0,27.0,21.0,1.0,27.0,21.0,0.0,9.0,11.0,9.0,10.0,4.0,13.0,17.0,11.0,16.0,0.0,0.0,0.0,0.0,100.0,88.9,1.0,0.0,413754.0,49543.0,39800.0,52342.0,N,N,low_risk
15000.0,0.2305,581.04,MORTGAGE,130000.0,Source Verified,n,9.42,0.0,2.0,14.0,0.0,13063.0,22.0,w,0.0,0.0,18860.75,18860.75,15000.0,3860.75,0.0,0.0,0.0,10764.61,0.0,1.0,Individual,0.0,449.0,296813.0,2.0,5.0,0.0,1.0,18.0,44165.0,88.0,3.0,3.0,4865.0,73.0,27900.0,4.0,1.0,5.0,6.0,21201.0,5363.0,70.7,0.0,0.0,108.0,91.0,4.0,4.0,2.0,5.0,4.0,4.0,5.0,6.0,5.0,5.0,11.0,8.0,9.0,6.0,14.0,0.0,0.0,0.0,5.0,68.2,40.0,0.0,0.0,319964.0,57228.0,18300.0,50064.0,N,N,low_risk
20000.0,0.124,668.12,MORTGAGE,75000.0,Source Verified,n,20.5,0.0,2.0,8.0,0.0,30718.0,13.0,w,0.0,0.0,23140.21,23140.21,20000.0,3140.21,0.0,0.0,0.0,146.59,0.0,1.0,Individual,0.0,0.0,282653.0,1.0,1.0,1.0,1.0,12.0,22049.0,92.0,1.0,2.0,10693.0,92.0,33400.0,1.0,5.0,5.0,5.0,40379.0,1118.0,94.8,0.0,0.0,154.0,169.0,5.0,5.0,2.0,19.0,0.0,0.0,2.0,4.0,2.0,2.0,4.0,5.0,7.0,4.0,8.0,0.0,0.0,0.0,4.0,100.0,100.0,0.0,0.0,289302.0,52767.0,21500.0,24072.0,N,N,low_risk
15000.0,0.08810000000000001,310.0,OWN,60000.0,Not Verified,n,29.98,0.0,0.0,33.0,0.0,34906.0,66.0,w,10479.65,10479.65,6502.66,6502.66,4520.35,1982.31,0.0,0.0,0.0,310.0,0.0,1.0,Individual,0.0,0.0,275573.0,1.0,17.0,1.0,2.0,8.0,94895.0,103.0,1.0,2.0,6687.0,83.0,65100.0,0.0,3.0,0.0,4.0,8612.0,14386.0,70.8,0.0,0.0,136.0,172.0,6.0,6.0,1.0,6.0,18.0,0.0,8.0,10.0,10.0,17.0,38.0,15.0,27.0,10.0,33.0,0.0,0.0,0.0,2.0,100.0,55.6,0.0,0.0,318422.0,129801.0,49200.0,91792.0,N,N,low_risk
8500.0,0.0756,264.64,RENT,55000.0,Not Verified,n,6.72,0.0,0.0,4.0,0.0,3419.0,5.0,w,3776.37,3776.37,5550.3,5550.3,4723.63,826.67,0.0,0.0,0.0,264.64,0.0,1.0,Individual,0.0,0.0,7274.0,0.0,1.0,0.0,1.0,19.0,3855.0,55.0,0.0,1.0,2902.0,53.0,6800.0,1.0,0.0,0.0,2.0,1819.0,3381.0,50.3,0.0,0.0,19.0,82.0,24.0,19.0,0.0,24.0,19.0,0.0,2.0,2.0,3.0,4.0,1.0,3.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,13800.0,7274.0,6800.0,7000.0,N,N,low_risk
17000.0,0.0646,520.73,RENT,87000.0,Not Verified,n,10.83,2.0,1.0,10.0,0.0,17156.0,36.0,w,8437.52,8437.52,9887.77,9887.77,8562.48,1325.29,0.0,0.0,0.0,520.73,1.0,1.0,Individual,0.0,0.0,30317.0,2.0,1.0,0.0,1.0,14.0,13161.0,78.0,2.0,4.0,4929.0,40.0,59100.0,1.0,0.0,1.0,6.0,3032.0,39044.0,30.5,0.0,0.0,145.0,157.0,5.0,5.0,0.0,5.0,5.0,1.0,7.0,7.0,8.0,22.0,6.0,9.0,29.0,7.0,10.0,0.0,0.0,1.0,3.0,94.4,0.0,0.0,0.0,75968.0,30317.0,56200.0,16868.0,N,N,low_risk
5000.0,0.0702,154.44,MORTGAGE,64000.0,Not Verified,n,23.57,0.0,0.0,14.0,0.0,6788.0,27.0,w,2845.73,2845.73,2623.53,2623.53,2154.27,469.26,0.0,0.0,0.0,154.44,0.0,1.0,Individual,0.0,0.0,169508.0,1.0,4.0,1.0,2.0,5.0,32311.0,67.0,0.0,1.0,2807.0,51.0,28900.0,1.0,0.0,1.0,3.0,12108.0,16766.0,25.2,0.0,0.0,162.0,227.0,19.0,5.0,5.0,19.0,5.0,1.0,4.0,5.0,6.0,8.0,10.0,9.0,12.0,5.0,14.0,0.0,0.0,0.0,1.0,92.6,0.0,0.0,0.0,217151.0,39099.0,22400.0,48262.0,N,N,low_risk
30000.0,0.16949999999999998,744.78,MORTGAGE,80000.0,Source Verified,n,22.31,0.0,0.0,11.0,1.0,30540.0,19.0,w,0.0,0.0,35549.98,35549.98,30000.0,5549.98,0.0,0.0,0.0,25896.09,0.0,1.0,Individual,0.0,0.0,183491.0,1.0,3.0,0.0,4.0,18.0,23483.0,62.0,1.0,2.0,2191.0,72.0,36800.0,3.0,2.0,2.0,6.0,16681.0,1839.0,65.3,0.0,0.0,67.0,80.0,4.0,4.0,2.0,31.0,7.0,0.0,3.0,6.0,3.0,5.0,7.0,7.0,10.0,6.0,11.0,0.0,0.0,0.0,1.0,88.2,0.0,1.0,0.0,209509.0,54023.0,5300.0,37790.0,N,N,low_risk
9500.0,0.0646,291.0,MORTGAGE,60000.0,Source Verified,n,10.92,0.0,1.0,8.0,0.0,0.0,24.0,w,4449.39,4449.39,5816.59,5816.59,5050.61,765.98,0.0,0.0,0.0,291.0,0.0,1.0,Individual,0.0,0.0,117472.0,1.0,3.0,1.0,2.0,4.0,17618.0,62.0,2.0,2.0,0.0,36.0,20200.0,4.0,4.0,7.0,5.0,14684.0,12100.0,0.0,0.0,0.0,124.0,184.0,10.0,4.0,3.0,10.0,4.0,0.0,0.0,0.0,2.0,4.0,10.0,4.0,11.0,0.0,8.0,0.0,0.0,0.0,4.0,91.7,0.0,0.0,0.0,149477.0,17618.0,12100.0,28277.0,N,N,low_risk
8000.0,0.1612,195.06,MORTGAGE,45000.0,Not Verified,n,46.21,0.0,0.0,7.0,0.0,39523.0,10.0,w,5891.09,5891.09,4081.93,4081.93,2108.91,1973.02,0.0,0.0,0.0,195.06,0.0,1.0,Joint App,0.0,0.0,302261.0,0.0,3.0,1.0,1.0,12.0,52118.0,51.0,0.0,0.0,13239.0,72.0,44100.0,4.0,1.0,8.0,1.0,43180.0,1374.0,94.1,0.0,0.0,88.0,101.0,35.0,12.0,1.0,35.0,12.0,0.0,2.0,3.0,2.0,3.0,4.0,3.0,5.0,3.0,7.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,347574.0,91641.0,23100.0,73723.0,N,N,low_risk
22000.0,0.0702,679.5,MORTGAGE,90000.0,Source Verified,n,16.16,0.0,0.0,12.0,0.0,20595.0,20.0,w,10306.62,10306.62,13581.42,13581.42,11693.38,1888.04,0.0,0.0,0.0,679.5,0.0,1.0,Individual,0.0,0.0,156922.0,0.0,8.0,0.0,0.0,92.0,9840.0,15.0,1.0,1.0,8874.0,30.0,32300.0,0.0,0.0,0.0,1.0,13077.0,11705.0,63.8,0.0,0.0,239.0,196.0,12.0,12.0,3.0,12.0,19.0,0.0,3.0,3.0,3.0,6.0,9.0,3.0,8.0,3.0,12.0,0.0,0.0,0.0,1.0,95.0,66.7,0.0,0.0,235217.0,30435.0,32300.0,67898.0,N,N,low_risk
7500.0,0.0819,235.69,RENT,180000.0,Source Verified,n,9.24,0.0,0.0,6.0,0.0,21999.0,8.0,w,3349.23,3349.23,4942.67,4942.67,4150.77,791.9,0.0,0.0,0.0,235.69,0.0,1.0,Individual,0.0,0.0,61349.0,1.0,2.0,1.0,2.0,3.0,39350.0,87.0,0.0,1.0,13701.0,65.0,49500.0,1.0,0.0,0.0,3.0,10225.0,27501.0,44.4,0.0,0.0,398.0,89.0,20.0,3.0,0.0,20.0,16.0,0.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,6.0,0.0,0.0,0.0,1.0,100.0,25.0,0.0,0.0,94500.0,61349.0,49500.0,45000.0,N,N,low_risk
40000.0,0.0819,814.7,MORTGAGE,150000.0,Not Verified,n,13.92,0.0,1.0,13.0,0.0,5036.0,19.0,w,28435.94,28435.94,16275.8,16275.8,11564.06,4711.74,0.0,0.0,0.0,814.7,0.0,1.0,Individual,0.0,0.0,403546.0,2.0,6.0,0.0,2.0,15.0,28365.0,57.0,1.0,1.0,3703.0,37.0,56900.0,1.0,0.0,3.0,5.0,31042.0,48864.0,9.3,0.0,0.0,114.0,150.0,2.0,2.0,3.0,2.0,2.0,0.0,2.0,2.0,4.0,4.0,10.0,5.0,5.0,2.0,13.0,0.0,0.0,0.0,3.0,94.7,0.0,0.0,0.0,478944.0,43287.0,53900.0,49673.0,N,N,low_risk
16000.0,0.0756,498.15,MORTGAGE,109000.0,Not Verified,n,22.66,0.0,0.0,18.0,0.0,18869.0,25.0,w,7592.64,7592.64,9956.28,9956.28,8407.36,1548.92,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,97317.0,0.0,10.0,0.0,1.0,15.0,78448.0,77.0,0.0,0.0,14233.0,60.0,61500.0,1.0,0.0,1.0,1.0,5407.0,32118.0,31.5,0.0,0.0,186.0,263.0,35.0,15.0,1.0,35.0,3.0,1.0,2.0,5.0,3.0,5.0,13.0,8.0,11.0,5.0,18.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,163613.0,97317.0,46900.0,102113.0,N,N,low_risk
20000.0,0.16949999999999998,712.56,OWN,60000.0,Not Verified,n,21.6,1.0,0.0,10.0,0.0,2789.0,32.0,w,9571.35,9571.35,14926.09,14926.09,10428.65,4497.44,0.0,0.0,0.0,712.56,0.0,1.0,Joint App,0.0,0.0,20478.0,2.0,3.0,1.0,1.0,6.0,17689.0,40.0,1.0,1.0,1665.0,40.0,6600.0,1.0,2.0,1.0,2.0,2048.0,3711.0,42.9,0.0,0.0,151.0,219.0,1.0,1.0,0.0,1.0,6.0,0.0,4.0,4.0,6.0,8.0,15.0,7.0,17.0,4.0,10.0,0.0,0.0,0.0,2.0,87.5,16.7,0.0,0.0,51374.0,20478.0,6500.0,44774.0,N,N,low_risk
10000.0,0.1612,352.17,RENT,75000.0,Verified,n,34.4,0.0,1.0,12.0,0.0,44419.0,17.0,w,4755.32,4755.32,7377.66,7377.66,5244.68,2132.98,0.0,0.0,0.0,352.17,0.0,1.0,Individual,0.0,0.0,84351.0,3.0,2.0,1.0,2.0,4.0,39932.0,21.0,2.0,2.0,27097.0,46.0,61600.0,4.0,1.0,4.0,4.0,7029.0,11799.0,47.9,0.0,0.0,67.0,77.0,3.0,3.0,0.0,32.0,4.0,0.0,4.0,8.0,5.0,6.0,5.0,10.0,12.0,8.0,12.0,0.0,0.0,0.0,3.0,100.0,60.0,0.0,0.0,110284.0,84351.0,48000.0,48684.0,N,N,low_risk
30000.0,0.1862,1093.93,MORTGAGE,125000.0,Source Verified,n,20.59,1.0,0.0,6.0,0.0,47441.0,17.0,w,0.0,0.0,35996.24,35996.24,30000.0,5996.24,0.0,0.0,0.0,20712.25,0.0,1.0,Individual,0.0,0.0,423479.0,0.0,1.0,0.0,1.0,14.0,15694.0,79.0,0.0,0.0,17187.0,83.0,56300.0,1.0,0.0,0.0,1.0,70580.0,8859.0,84.3,0.0,0.0,54.0,210.0,74.0,14.0,6.0,82.0,14.0,0.0,4.0,4.0,4.0,6.0,3.0,4.0,8.0,4.0,6.0,0.0,0.0,0.0,0.0,94.1,75.0,0.0,0.0,465800.0,63135.0,56300.0,20000.0,N,N,low_risk
10000.0,0.11019999999999999,217.53,MORTGAGE,21000.0,Verified,n,17.03,0.0,0.0,11.0,0.0,3506.0,20.0,w,7206.83,7206.83,4344.48,4344.48,2793.17,1551.31,0.0,0.0,0.0,217.53,0.0,1.0,Individual,0.0,0.0,70617.0,0.0,1.0,1.0,1.0,10.0,3938.0,79.0,1.0,4.0,1820.0,19.0,33500.0,0.0,2.0,1.0,5.0,6420.0,28994.0,10.8,0.0,0.0,65.0,262.0,8.0,8.0,2.0,8.0,11.0,0.0,4.0,4.0,8.0,11.0,4.0,9.0,14.0,4.0,11.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,104500.0,7444.0,32500.0,5000.0,N,N,low_risk
40000.0,0.0646,1225.24,MORTGAGE,110000.0,Source Verified,n,22.55,0.0,0.0,9.0,0.0,11337.0,27.0,w,0.0,0.0,42142.81,42142.81,40000.0,2142.81,0.0,0.0,0.0,29355.25,0.0,1.0,Individual,0.0,0.0,208698.0,0.0,3.0,0.0,1.0,20.0,63802.0,72.0,1.0,1.0,6676.0,30.0,79000.0,0.0,1.0,0.0,2.0,23189.0,61663.0,15.5,0.0,0.0,123.0,130.0,11.0,11.0,1.0,11.0,20.0,0.0,4.0,4.0,4.0,10.0,13.0,5.0,13.0,4.0,9.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,331757.0,75139.0,73000.0,97900.0,N,N,low_risk
10000.0,0.1524,347.83,MORTGAGE,40000.0,Not Verified,n,33.78,0.0,0.0,10.0,0.0,5726.0,31.0,w,4767.02,4767.02,7287.5,7287.5,5232.98,2054.52,0.0,0.0,0.0,347.83,0.0,1.0,Individual,0.0,0.0,72369.0,0.0,3.0,1.0,4.0,12.0,34151.0,78.0,0.0,1.0,2758.0,60.0,23000.0,1.0,2.0,3.0,5.0,7237.0,12297.0,25.5,0.0,0.0,99.0,182.0,15.0,12.0,2.0,55.0,12.0,0.0,2.0,3.0,5.0,10.0,12.0,6.0,17.0,3.0,10.0,0.0,0.0,0.0,1.0,100.0,20.0,0.0,0.0,102840.0,39877.0,16500.0,43820.0,N,N,low_risk
35000.0,0.1033,1134.79,MORTGAGE,195000.0,Not Verified,n,17.35,0.0,1.0,11.0,0.0,46022.0,16.0,w,0.0,0.0,38268.14,38268.14,35000.0,3268.14,0.0,0.0,0.0,25825.62,0.0,1.0,Individual,0.0,0.0,241794.0,1.0,4.0,2.0,2.0,5.0,46687.0,59.0,0.0,1.0,15501.0,70.0,53700.0,0.0,0.0,2.0,3.0,21981.0,7678.0,85.7,0.0,0.0,74.0,393.0,20.0,5.0,1.0,20.0,5.0,0.0,6.0,6.0,6.0,7.0,5.0,6.0,10.0,6.0,11.0,0.0,0.0,0.0,2.0,93.3,83.3,0.0,0.0,332446.0,92709.0,53700.0,78746.0,N,N,low_risk
